window_end,a,b,σ0,σ1,pi0,pi1,α00,α01,α10,α11,rho
2023-06-05,1.200000,12.000000,3.645432,10.931202,0.500000,0.500000,0.693239,0.306761,0.859933,0.140067,0.923473
2023-06-06,1.200000,12.000000,7.196711,11.190669,0.500000,0.500000,0.086493,0.913507,0.094834,0.905166,-0.680121
2023-06-07,1.200000,12.000000,10.592656,11.880999,0.500000,0.500000,0.218019,0.781981,0.975585,0.024415,0.405174
2023-06-08,1.200000,12.000000,11.003823,11.680918,0.500000,0.500000,0.025076,0.974924,0.206384,0.793616,0.656973
2023-06-09,1.200000,12.000000,4.384491,11.815925,0.500000,0.500000,0.205646,0.794354,0.674970,0.325030,-0.842857
2023-06-10,1.200000,12.000000,9.809257,11.647844,0.500000,0.500000,0.066052,0.933948,0.962930,0.037070,0.765508
2023-06-11,1.200000,12.000000,4.840127,11.766172,0.500000,0.500000,0.958445,0.041555,0.020209,0.979791,-0.564214
2023-06-12,1.200000,12.000000,9.843359,11.975087,0.500000,0.500000,0.967886,0.032114,0.350738,0.649262,-0.168831
2023-06-13,1.200000,12.000000,10.163836,11.142898,0.500000,0.500000,0.218885,0.781115,0.259785,0.740215,-0.244838
2023-06-14,1.200000,12.000000,7.389865,11.678339,0.500000,0.500000,0.992972,0.007028,0.004449,0.995551,-0.588744
2023-06-15,1.200000,12.000000,7.743360,11.754268,0.500000,0.500000,0.083286,0.916714,0.778904,0.221096,-0.755957
2023-06-16,1.200000,12.000000,9.202493,11.918605,0.500000,0.500000,0.114933,0.885067,0.511216,0.488784,0.434076
2023-06-17,1.200000,12.000000,5.144310,11.038162,0.500000,0.500000,0.268650,0.731350,0.840293,0.159707,0.656270
2023-06-18,1.200000,12.000000,6.323864,10.678878,0.500000,0.500000,0.830062,0.169938,0.283086,0.716914,-0.674195
2023-06-19,1.200000,12.000000,4.627774,9.680767,0.500000,0.500000,0.868910,0.131090,0.488217,0.511783,-0.092885
2023-06-20,1.200000,12.000000,9.956639,11.858502,0.500000,0.500000,0.413905,0.586095,0.006884,0.993116,0.828718
2023-06-21,1.200000,12.000000,4.542933,6.737676,0.500000,0.500000,0.063669,0.936331,0.357371,0.642629,-0.552472
2023-06-22,1.200000,12.000000,8.737563,11.922632,0.500000,0.500000,0.483502,0.516498,0.105610,0.894390,-0.712818
2023-06-23,1.200000,12.000000,11.772949,11.921698,0.500000,0.500000,0.329487,0.670513,0.025537,0.974463,0.650437
2023-06-24,1.200000,12.000000,10.687642,11.776719,0.500000,0.500000,0.149090,0.850910,0.858855,0.141145,-0.278037
2023-06-25,1.200000,12.000000,8.814442,11.888924,0.500000,0.500000,0.831888,0.168112,0.626696,0.373304,-0.910347
2023-06-26,1.200000,12.000000,6.095491,11.316329,0.500000,0.500000,0.054871,0.945129,0.326785,0.673215,0.831248
2023-06-27,1.200000,12.000000,5.949102,10.633919,0.500000,0.500000,0.651664,0.348336,0.456835,0.543165,-0.118445
2023-06-28,1.200000,12.000000,6.133546,9.122753,0.500000,0.500000,0.333766,0.666234,0.044744,0.955256,0.444798
2023-06-29,1.200000,12.000000,8.828866,11.462526,0.500000,0.500000,0.000229,0.999771,0.912556,0.087444,-0.606064
2023-06-30,1.200000,12.000000,9.025890,11.579009,0.500000,0.500000,0.153979,0.846021,0.920287,0.079713,-0.993778
2023-07-01,1.200000,12.000000,8.388008,10.978531,0.500000,0.500000,0.598689,0.401311,0.991861,0.008139,0.696754
2023-07-02,1.200000,12.000000,5.537456,9.830698,0.500000,0.500000,0.353490,0.646510,0.680887,0.319113,0.502024
2023-07-03,1.200000,12.000000,9.598577,11.315153,0.500000,0.500000,0.318374,0.681626,0.999870,0.000130,0.117453
2023-07-04,1.200000,12.000000,6.691006,10.530577,0.500000,0.500000,0.592595,0.407405,0.586258,0.413742,0.118516
2023-07-05,1.200000,12.000000,5.024959,11.496876,0.500000,0.500000,0.626177,0.373823,0.996360,0.003640,-0.388928
2023-07-06,1.200000,12.000000,3.263165,11.156512,0.500000,0.500000,0.278865,0.721135,0.963484,0.036516,0.265772
2023-07-07,1.200000,12.000000,10.056114,10.303687,0.500000,0.500000,0.095412,0.904588,0.999892,0.000108,0.631199
2023-07-08,1.200000,12.000000,11.983146,11.990073,0.500000,0.500000,0.420586,0.579414,0.474777,0.525223,-0.498987
2023-07-09,1.200000,12.000000,10.003106,11.878354,0.500000,0.500000,0.112747,0.887253,0.338127,0.661873,0.321215
2023-07-10,1.200000,12.000000,5.155203,11.890723,0.500000,0.500000,0.917361,0.082639,0.460176,0.539824,-0.583470
2023-07-11,1.200000,12.000000,7.919234,10.757607,0.500000,0.500000,0.091192,0.908808,0.201525,0.798475,-0.145021
2023-07-12,1.200000,12.000000,9.385380,11.255278,0.500000,0.500000,0.882583,0.117417,0.627128,0.372872,0.560125
2023-07-13,1.200000,12.000000,8.591922,11.947150,0.500000,0.500000,0.117823,0.882177,0.952667,0.047333,-0.413306
2023-07-14,1.200000,12.000000,10.273717,11.914922,0.500000,0.500000,0.129259,0.870741,0.097315,0.902685,-0.122893
2023-07-15,1.200000,12.000000,6.529629,9.837506,0.500000,0.500000,0.639058,0.360942,0.999987,0.000013,-0.288085
2023-07-16,1.200000,12.000000,4.056717,11.330996,0.500000,0.500000,0.866588,0.133412,0.797009,0.202991,0.798246
2023-07-17,1.200000,12.000000,5.724131,9.915797,0.500000,0.500000,0.970860,0.029140,0.973422,0.026578,0.019360
2023-07-18,1.200000,12.000000,6.914670,11.483731,0.500000,0.500000,0.390310,0.609690,0.029045,0.970955,-0.299667
2023-07-19,1.200000,12.000000,7.963681,9.815140,0.500000,0.500000,0.812609,0.187391,0.992813,0.007187,0.890465
2023-07-20,1.200000,12.000000,6.694972,11.709594,0.500000,0.500000,0.940214,0.059786,0.731842,0.268158,0.749543
2023-07-21,1.200000,12.000000,11.348113,11.723663,0.500000,0.500000,0.489090,0.510910,0.001311,0.998689,-0.006668
2023-07-22,1.200000,12.000000,11.075178,11.705053,0.500000,0.500000,0.586116,0.413884,0.630811,0.369189,-0.819730
2023-07-23,1.200000,12.000000,10.037358,11.584096,0.500000,0.500000,0.935151,0.064849,0.096179,0.903821,-0.848479
2023-07-24,1.200000,12.000000,8.161850,9.137987,0.500000,0.500000,0.165750,0.834250,0.667926,0.332074,0.282560
2023-07-25,1.200000,12.000000,7.451010,10.295941,0.500000,0.500000,0.027544,0.972456,0.657677,0.342323,0.413180
2023-07-26,1.200000,12.000000,8.926696,11.549376,0.500000,0.500000,0.152790,0.847210,0.999967,0.000033,-0.134879
2023-07-27,1.200000,12.000000,11.567124,11.999742,0.500000,0.500000,0.961533,0.038467,0.033871,0.966129,-0.050066
2023-07-28,1.200000,12.000000,3.875388,8.631281,0.500000,0.500000,0.019844,0.980156,0.996492,0.003508,0.174861
2023-07-29,1.200000,12.000000,11.641077,11.874834,0.500000,0.500000,0.134106,0.865894,0.960924,0.039076,0.187813
2023-07-30,1.200000,12.000000,2.452187,11.662798,0.500000,0.500000,0.144781,0.855219,0.556919,0.443081,0.898599
2023-07-31,1.200000,12.000000,11.628020,11.915416,0.500000,0.500000,0.151348,0.848652,0.768180,0.231820,-0.940764
2023-08-01,1.200000,12.000000,10.165180,11.493338,0.500000,0.500000,0.000415,0.999585,0.974076,0.025924,-0.484525
2023-08-02,1.200000,12.000000,9.088564,11.632755,0.500000,0.500000,0.004953,0.995047,0.768794,0.231206,0.114313
2023-08-03,1.200000,12.000000,2.083218,11.754703,0.500000,0.500000,0.999443,0.000557,0.038194,0.961806,-0.242866
2023-08-04,1.200000,12.000000,5.615232,9.636326,0.500000,0.500000,0.162930,0.837070,0.431047,0.568953,-0.268701
2023-08-05,1.200000,12.000000,8.138007,10.273675,0.500000,0.500000,0.012930,0.987070,0.264163,0.735837,-0.501814
2023-08-06,1.200000,12.000000,8.842067,11.805571,0.500000,0.500000,0.141244,0.858756,0.219923,0.780077,-0.261199
2023-08-07,1.200000,12.000000,10.508548,11.737469,0.500000,0.500000,0.545068,0.454932,0.982667,0.017333,0.201685
2023-08-08,1.200000,12.000000,9.824466,11.746303,0.500000,0.500000,0.942832,0.057168,0.991990,0.008010,0.480346
2023-08-09,1.200000,12.000000,4.744299,9.078212,0.500000,0.500000,0.010545,0.989455,0.983261,0.016739,0.797748
2023-08-10,1.200000,12.000000,5.482008,9.410630,0.500000,0.500000,0.960799,0.039201,0.314296,0.685704,0.431143
2023-08-11,1.200000,12.000000,8.483289,11.808849,0.500000,0.500000,0.045114,0.954886,0.028428,0.971572,-0.178406
2023-08-12,1.200000,12.000000,7.079426,10.819988,0.500000,0.500000,0.764978,0.235022,0.000042,0.999958,-0.301535
2023-08-13,1.200000,12.000000,4.108759,11.398064,0.500000,0.500000,0.000096,0.999904,0.841750,0.158250,0.075983
2023-08-14,1.200000,12.000000,10.642561,11.277341,0.500000,0.500000,0.953824,0.046176,0.045972,0.954028,0.862590
2023-08-15,1.200000,12.000000,8.431718,10.810956,0.500000,0.500000,0.288325,0.711675,0.155075,0.844925,0.848728
2023-08-16,1.200000,12.000000,11.351408,11.446169,0.500000,0.500000,0.127591,0.872409,0.071639,0.928361,0.769002
2023-08-17,1.200000,12.000000,9.130540,11.316262,0.500000,0.500000,0.014775,0.985225,0.946421,0.053579,0.348136
2023-08-18,1.200000,12.000000,2.883703,10.143851,0.500000,0.500000,0.895837,0.104163,0.104895,0.895105,-0.570784
2023-08-19,1.200000,12.000000,9.712655,10.589335,0.500000,0.500000,0.665187,0.334813,0.233342,0.766658,-0.604010
2023-08-20,1.200000,12.000000,6.026168,10.271311,0.500000,0.500000,0.083865,0.916135,0.297132,0.702868,-0.277956
2023-08-21,1.200000,12.000000,10.147640,11.991863,0.500000,0.500000,0.367969,0.632031,0.237552,0.762448,0.704496
2023-08-22,1.200000,12.000000,9.492237,11.488544,0.500000,0.500000,0.568585,0.431415,0.311278,0.688722,0.597507
2023-08-23,1.200000,12.000000,9.673992,11.579028,0.500000,0.500000,0.861154,0.138846,0.599750,0.400250,-0.570763
2023-08-24,1.200000,12.000000,7.515698,11.256155,0.500000,0.500000,0.021454,0.978546,0.897329,0.102671,0.913738
2023-08-25,1.200000,12.000000,10.951044,11.427584,0.500000,0.500000,0.455712,0.544288,0.664125,0.335875,0.913324
2023-08-26,1.200000,12.000000,7.669860,11.135605,0.500000,0.500000,0.363265,0.636735,0.105471,0.894529,-0.389097
2023-08-27,1.200000,12.000000,7.566591,11.938151,0.500000,0.500000,0.445297,0.554703,0.035198,0.964802,-0.479157
2023-08-28,1.200000,12.000000,6.036253,8.688358,0.500000,0.500000,0.476199,0.523801,0.325665,0.674335,0.020672
2023-08-29,1.200000,12.000000,8.773153,11.367574,0.500000,0.500000,0.307629,0.692371,0.809441,0.190559,-0.853740
2023-08-30,1.200000,12.000000,9.507787,10.934460,0.500000,0.500000,0.576586,0.423414,0.776690,0.223310,0.229251
2023-08-31,1.200000,12.000000,5.193271,11.653185,0.500000,0.500000,0.050141,0.949859,0.730168,0.269832,-0.144580
2023-09-01,1.200000,12.000000,5.608863,8.823399,0.500000,0.500000,0.970290,0.029710,0.106885,0.893115,-0.472508
2023-09-02,1.200000,12.000000,10.732054,11.991147,0.500000,0.500000,0.089881,0.910119,0.621498,0.378502,-0.602359
2023-09-03,1.200000,12.000000,7.806784,11.633681,0.500000,0.500000,0.505415,0.494585,0.989670,0.010330,0.818856
2023-09-04,1.200000,12.000000,9.276053,11.931444,0.500000,0.500000,0.166582,0.833418,0.110057,0.889943,0.794341
2023-09-05,1.200000,12.000000,9.354087,11.281586,0.500000,0.500000,0.038271,0.961729,0.973325,0.026675,0.192907
2023-09-06,1.200000,12.000000,11.679812,11.923072,0.500000,0.500000,0.629357,0.370643,0.007468,0.992532,0.747471
2023-09-07,1.200000,12.000000,10.816209,11.580818,0.500000,0.500000,0.497002,0.502998,0.961861,0.038139,0.293353
2023-09-08,1.000000,10.000000,4.461317,9.143607,0.500000,0.500000,0.553384,0.446616,0.165605,0.834395,0.635721
2023-09-09,1.000000,10.000000,6.796750,9.859376,0.500000,0.500000,0.425619,0.574381,0.997018,0.002982,-0.087941
2023-09-10,1.000000,10.000000,8.204277,9.939428,0.500000,0.500000,0.942243,0.057757,0.317788,0.682212,-0.251893
2023-09-11,1.000000,10.000000,7.598377,9.939936,0.500000,0.500000,0.113431,0.886569,0.016251,0.983749,0.014560
2023-09-12,1.000000,10.000000,3.466853,8.657570,0.500000,0.500000,0.900213,0.099787,0.283272,0.716728,0.797272
2023-09-13,1.000000,10.000000,9.390540,9.928869,0.500000,0.500000,0.999502,0.000498,0.604638,0.395362,0.704073
2023-09-14,1.000000,10.000000,8.630087,9.938208,0.500000,0.500000,0.211856,0.788144,0.811309,0.188691,-0.245785
2023-09-15,1.000000,10.000000,4.596636,9.728927,0.500000,0.500000,0.302105,0.697895,0.864163,0.135837,-0.176501
2023-09-16,1.000000,10.000000,6.055795,9.750115,0.500000,0.500000,0.340923,0.659077,0.310602,0.689398,0.015508
2023-09-17,1.000000,10.000000,3.432343,6.094212,0.500000,0.500000,0.339245,0.660755,0.082429,0.917571,-0.548357
2023-09-18,1.000000,10.000000,3.670991,5.941108,0.500000,0.500000,0.869616,0.130384,0.513502,0.486498,0.970408
2023-09-19,1.000000,10.000000,8.520505,9.541835,0.500000,0.500000,0.080849,0.919151,0.434826,0.565174,0.955258
2023-09-20,1.000000,10.000000,9.168078,9.721764,0.500000,0.500000,0.185936,0.814064,0.885668,0.114332,0.593963
2023-09-21,1.000000,10.000000,8.298322,9.758683,0.500000,0.500000,0.910257,0.089743,0.820047,0.179953,0.803869
2023-09-22,1.000000,10.000000,8.242587,9.734677,0.500000,0.500000,0.201091,0.798909,0.463369,0.536631,-0.434874
2023-09-23,1.000000,10.000000,4.320206,9.484681,0.500000,0.500000,0.048976,0.951024,0.785815,0.214185,-0.352726
2023-09-24,1.000000,10.000000,8.576492,9.955749,0.500000,0.500000,0.000486,0.999514,0.819428,0.180572,0.671020
2023-09-25,1.000000,10.000000,6.578231,9.912646,0.500000,0.500000,0.007778,0.992222,0.017997,0.982003,-0.356940
2023-09-26,1.000000,10.000000,4.266033,9.890558,0.500000,0.500000,0.105079,0.894921,0.634929,0.365071,-0.980845
2023-09-27,1.000000,10.000000,8.186877,8.665638,0.500000,0.500000,0.206575,0.793425,0.083872,0.916128,0.994274
2023-09-28,1.000000,10.000000,4.743308,8.211449,0.500000,0.500000,0.248693,0.751307,0.939222,0.060778,0.257281
2023-09-29,1.000000,10.000000,4.777750,7.006385,0.500000,0.500000,0.173293,0.826707,0.997652,0.002348,-0.485204
2023-09-30,1.000000,10.000000,7.622603,9.947070,0.500000,0.500000,0.804498,0.195502,0.163058,0.836942,-0.129048
2023-10-01,1.000000,10.000000,9.792383,9.986897,0.500000,0.500000,0.023566,0.976434,0.914314,0.085686,-0.127879
2023-10-02,1.000000,10.000000,5.609525,9.757042,0.500000,0.500000,0.769945,0.230055,0.020095,0.979905,0.942705
2023-10-03,1.000000,10.000000,7.166365,9.970370,0.500000,0.500000,0.005009,0.994991,0.974407,0.025593,-0.344999
2023-10-04,1.000000,10.000000,6.232682,9.455432,0.500000,0.500000,0.001380,0.998620,0.004222,0.995778,0.157939
2023-10-05,1.000000,10.000000,8.278081,9.682722,0.500000,0.500000,0.089336,0.910664,0.841278,0.158722,0.952718
2023-10-06,1.000000,10.000000,2.589797,6.859487,0.500000,0.500000,0.822705,0.177295,0.407380,0.592620,0.608282
2023-10-07,1.000000,10.000000,9.383065,9.942695,0.500000,0.500000,0.065181,0.934819,0.131011,0.868989,0.334757
2023-10-08,1.000000,10.000000,9.864634,9.984927,0.500000,0.500000,0.733226,0.266774,0.157468,0.842532,0.508206
2023-10-09,1.000000,10.000000,3.150814,6.041297,0.500000,0.500000,0.071976,0.928024,0.978515,0.021485,-0.707176
2023-10-10,1.000000,10.000000,3.754116,6.275147,0.500000,0.500000,0.990137,0.009863,0.140246,0.859754,0.645764
2023-10-11,1.000000,10.000000,2.927049,9.150820,0.500000,0.500000,0.082760,0.917240,0.752851,0.247149,0.901532
2023-10-12,1.000000,10.000000,5.840831,9.030271,0.500000,0.500000,0.948235,0.051765,0.437383,0.562617,0.677864
2023-10-13,1.000000,10.000000,4.113846,9.745959,0.500000,0.500000,0.999641,0.000359,0.932132,0.067868,0.923557
2023-10-14,1.000000,10.000000,9.695417,9.976274,0.500000,0.500000,0.661614,0.338386,0.394289,0.605711,-0.575163
2023-10-15,1.000000,10.000000,8.105583,9.206323,0.500000,0.500000,0.032701,0.967299,0.022013,0.977987,-0.288863
2023-10-16,1.000000,10.000000,8.744428,9.582156,0.500000,0.500000,0.345397,0.654603,0.002044,0.997956,0.315705
2023-10-17,1.000000,10.000000,8.700408,9.745614,0.500000,0.500000,0.546150,0.453850,0.863750,0.136250,-0.799067
2023-10-18,1.000000,10.000000,4.607554,8.760940,0.500000,0.500000,0.691913,0.308087,0.002845,0.997155,0.441647
2023-10-19,1.000000,10.000000,6.036883,9.771892,0.500000,0.500000,0.994828,0.005172,0.995207,0.004793,-0.307845
2023-10-20,1.000000,10.000000,9.832305,9.997976,0.500000,0.500000,0.053158,0.946842,0.039319,0.960681,0.355083
2023-10-21,1.000000,10.000000,7.562326,9.845380,0.500000,0.500000,0.979390,0.020610,0.683559,0.316441,-0.133979
2023-10-22,1.000000,10.000000,5.164816,7.089022,0.500000,0.500000,0.280747,0.719253,0.986481,0.013519,-0.183604
2023-10-23,1.000000,10.000000,9.828192,9.981310,0.500000,0.500000,0.791013,0.208987,0.773086,0.226914,-0.503784
2023-10-24,1.000000,10.000000,5.747537,9.672812,0.500000,0.500000,0.032197,0.967803,0.805354,0.194646,-0.170093
2023-10-25,1.000000,10.000000,6.371643,9.432428,0.500000,0.500000,0.519810,0.480190,0.863512,0.136488,0.603760
2023-10-26,1.000000,10.000000,2.958281,7.419465,0.500000,0.500000,0.999884,0.000116,0.920832,0.079168,0.286891
2023-10-27,1.000000,10.000000,9.843238,9.910910,0.500000,0.500000,0.322815,0.677185,0.061531,0.938469,0.417065
2023-10-28,1.000000,10.000000,6.645029,9.790723,0.500000,0.500000,0.752789,0.247211,0.683327,0.316673,0.059979
2023-10-29,1.000000,10.000000,7.613456,9.534804,0.500000,0.500000,0.016556,0.983444,0.918691,0.081309,-0.642047
2023-10-30,1.000000,10.000000,1.431398,5.745997,0.500000,0.500000,0.800108,0.199892,0.699817,0.300183,-0.572363
2023-10-31,1.000000,10.000000,8.239650,9.156933,0.500000,0.500000,0.640709,0.359291,0.060583,0.939417,0.848180
2023-11-01,1.000000,10.000000,8.669933,9.941498,0.500000,0.500000,0.005485,0.994515,0.009656,0.990344,-0.572962
2023-11-02,1.300000,13.000000,5.119261,11.813472,0.500000,0.500000,0.996824,0.003176,0.958762,0.041238,0.608883
2023-11-03,1.300000,13.000000,10.745552,12.933217,0.500000,0.500000,0.992661,0.007339,0.981503,0.018497,-0.603524
2023-11-04,1.300000,13.000000,9.711442,12.890438,0.500000,0.500000,0.172809,0.827191,0.000186,0.999814,-0.347583
2023-11-05,1.300000,13.000000,4.502406,12.997207,0.500000,0.500000,0.687999,0.312001,0.689777,0.310223,0.873403
2023-11-06,1.300000,13.000000,10.799415,12.022355,0.500000,0.500000,0.917020,0.082980,0.936515,0.063485,0.836345
2023-11-07,1.300000,13.000000,8.486543,10.809603,0.500000,0.500000,0.056557,0.943443,0.008896,0.991104,0.700278
2023-11-08,1.300000,13.000000,11.641672,12.542456,0.500000,0.500000,0.361859,0.638141,0.253261,0.746739,0.091005
2023-11-09,1.300000,13.000000,10.682493,12.624712,0.500000,0.500000,0.000445,0.999555,0.035687,0.964313,-0.847324
2023-11-10,1.300000,13.000000,7.157513,11.901743,0.500000,0.500000,0.009481,0.990519,0.709959,0.290041,0.893015
2023-11-11,1.300000,13.000000,2.991334,6.247474,0.500000,0.500000,0.661571,0.338429,0.595734,0.404266,0.223270
2023-11-12,1.300000,13.000000,7.026865,12.299427,0.500000,0.500000,0.010438,0.989562,0.669687,0.330313,-0.575543
2023-11-13,1.300000,13.000000,12.624927,12.969219,0.500000,0.500000,0.071378,0.928622,0.990525,0.009475,-0.082970
2023-11-14,1.300000,13.000000,12.936841,12.990417,0.500000,0.500000,0.960835,0.039165,0.500121,0.499879,-0.792718
2023-11-15,1.300000,13.000000,11.537616,12.132356,0.500000,0.500000,0.387658,0.612342,0.006556,0.993444,0.068273
2023-11-16,1.300000,13.000000,10.630874,11.490408,0.500000,0.500000,0.289110,0.710890,0.036463,0.963537,-0.532529
2023-11-17,1.300000,13.000000,8.493282,12.825771,0.500000,0.500000,0.974879,0.025121,0.177028,0.822972,-0.870457
2023-11-18,1.300000,13.000000,9.189241,12.855629,0.500000,0.500000,0.602201,0.397799,0.472511,0.527489,-0.361138
2023-11-19,1.300000,13.000000,3.481709,9.260196,0.500000,0.500000,0.509757,0.490243,0.227164,0.772836,0.747068
2023-11-20,1.300000,13.000000,9.332687,12.336002,0.500000,0.500000,0.773506,0.226494,0.998973,0.001027,0.217027
2023-11-21,1.300000,13.000000,8.951489,10.580745,0.500000,0.500000,0.023229,0.976771,0.352731,0.647269,-0.368361
2023-11-22,1.300000,13.000000,4.198218,11.529392,0.500000,0.500000,0.008982,0.991018,0.022757,0.977243,-0.647370
2023-11-23,1.300000,13.000000,4.310533,9.448294,0.500000,0.500000,0.141602,0.858398,0.428026,0.571974,0.569898
2023-11-24,1.300000,13.000000,12.292959,12.820390,0.500000,0.500000,0.999169,0.000831,0.167333,0.832667,-0.223440
2023-11-25,1.300000,13.000000,7.993869,11.865533,0.500000,0.500000,0.010464,0.989536,0.063430,0.936570,0.955322
2023-11-26,1.300000,13.000000,12.125462,12.842268,0.500000,0.500000,0.008955,0.991045,0.868376,0.131624,0.559482
2023-11-27,1.300000,13.000000,6.172217,12.781278,0.500000,0.500000,0.231887,0.768113,0.081613,0.918387,0.324120
2023-11-28,1.300000,13.000000,2.430930,9.096491,0.500000,0.500000,0.281144,0.718856,0.547149,0.452851,-0.385279
2023-11-29,1.300000,13.000000,7.088711,10.757385,0.500000,0.500000,0.360482,0.639518,0.016588,0.983412,-0.921249
2023-11-30,1.300000,13.000000,8.622271,11.931328,0.500000,0.500000,0.007729,0.992271,0.999972,0.000028,-0.937436
2023-12-01,1.300000,13.000000,10.799150,12.906653,0.500000,0.500000,0.060582,0.939418,0.434848,0.565152,-0.077429
2023-12-02,1.300000,13.000000,7.859425,11.871751,0.500000,0.500000,0.944960,0.055040,0.995581,0.004419,-0.520497
2023-12-03,1.300000,13.000000,5.005319,12.967166,0.500000,0.500000,0.976076,0.023924,0.951950,0.048050,-0.109895
2023-12-04,1.300000,13.000000,11.088674,12.331905,0.500000,0.500000,0.228322,0.771678,0.999711,0.000289,0.206137
2023-12-05,1.300000,13.000000,12.669821,12.740117,0.500000,0.500000,0.900177,0.099823,0.905602,0.094398,-0.627500
2023-12-06,1.300000,13.000000,10.888321,11.955485,0.500000,0.500000,0.015539,0.984461,0.853777,0.146223,0.711273
2023-12-07,1.300000,13.000000,7.109220,11.634525,0.500000,0.500000,0.916323,0.083677,0.039778,0.960222,-0.461014
2023-12-08,1.300000,13.000000,6.052342,11.882347,0.500000,0.500000,0.446555,0.553445,0.894791,0.105209,0.074464
2023-12-09,1.300000,13.000000,3.253642,6.150018,0.500000,0.500000,0.822056,0.177944,0.129010,0.870990,0.150941
2023-12-10,1.300000,13.000000,6.740176,12.547429,0.500000,0.500000,0.072229,0.927771,0.292695,0.707305,0.930914
2023-12-11,1.300000,13.000000,9.196066,11.297073,0.500000,0.500000,0.702489,0.297511,0.572407,0.427593,0.361233
2023-12-12,1.300000,13.000000,12.530331,12.735725,0.500000,0.500000,0.306914,0.693086,0.066844,0.933156,0.460566
2023-12-13,1.300000,13.000000,8.220166,12.539289,0.500000,0.500000,0.988472,0.011528,0.227599,0.772401,-0.359430
2023-12-14,1.300000,13.000000,12.946867,12.993026,0.500000,0.500000,0.297711,0.702289,0.181785,0.818215,-0.085650
2023-12-15,1.300000,13.000000,12.639274,12.869398,0.500000,0.500000,0.552323,0.447677,0.103004,0.896996,0.315245
2023-12-16,1.300000,13.000000,11.043735,12.908068,0.500000,0.500000,0.005134,0.994866,0.665646,0.334354,-0.402423
2023-12-17,1.300000,13.000000,8.339656,11.513299,0.500000,0.500000,0.993250,0.006750,0.982075,0.017925,-0.534097
2023-12-18,1.300000,13.000000,5.746985,9.619233,0.500000,0.500000,0.047668,0.952332,0.197855,0.802145,0.569493
2023-12-19,1.300000,13.000000,5.536421,12.327284,0.500000,0.500000,0.820899,0.179101,0.794941,0.205059,-0.172019
2023-12-20,1.300000,13.000000,12.067803,12.993679,0.500000,0.500000,0.423852,0.576148,0.996985,0.003015,0.146315
2023-12-21,1.300000,13.000000,10.981860,12.262237,0.500000,0.500000,0.989087,0.010913,0.988729,0.011271,-0.333911
2023-12-22,1.300000,13.000000,9.122687,10.884822,0.500000,0.500000,0.241168,0.758832,0.004906,0.995094,0.681847
2023-12-23,1.300000,13.000000,11.360627,12.927037,0.500000,0.500000,0.495927,0.504073,0.297732,0.702268,0.585474
2023-12-24,1.300000,13.000000,10.665442,12.172917,0.500000,0.500000,0.949147,0.050853,0.985770,0.014230,0.107048
2023-12-25,1.300000,13.000000,4.025175,12.759533,0.500000,0.500000,0.164922,0.835078,0.849489,0.150511,-0.227436
2023-12-26,1.300000,13.000000,12.742939,12.904161,0.500000,0.500000,0.826609,0.173391,0.284461,0.715539,-0.197768
2023-12-27,1.300000,13.000000,6.212262,11.445318,0.500000,0.500000,0.688099,0.311901,0.942649,0.057351,-0.638054
2023-12-28,1.300000,13.000000,11.388722,12.950008,0.500000,0.500000,0.005797,0.994203,0.964777,0.035223,-0.246674
2023-12-29,1.300000,13.000000,8.679120,12.256408,0.500000,0.500000,0.062006,0.937994,0.600363,0.399637,-0.840292
2023-12-30,1.300000,13.000000,10.497870,12.810920,0.500000,0.500000,0.239640,0.760360,0.558276,0.441724,-0.923367
2023-12-31,1.300000,13.000000,6.321985,12.981892,0.500000,0.500000,0.160686,0.839314,0.609134,0.390866,-0.810383
2024-01-01,1.300000,13.000000,8.786889,12.864386,0.500000,0.500000,0.025753,0.974247,0.996191,0.003809,-0.456442
2024-01-02,1.300000,13.000000,6.907789,7.314233,0.500000,0.500000,0.115051,0.884949,0.089560,0.910440,0.663988
2024-01-03,1.300000,13.000000,9.149072,10.963685,0.500000,0.500000,0.936566,0.063434,0.878464,0.121536,-0.010609
2024-01-04,1.300000,13.000000,10.323007,12.546554,0.500000,0.500000,0.785320,0.214680,0.053950,0.946050,-0.240646
2024-01-05,1.300000,13.000000,6.901781,12.592445,0.500000,0.500000,0.910591,0.089409,0.087736,0.912264,-0.167926
2024-01-06,1.300000,13.000000,6.793398,10.748648,0.500000,0.500000,0.025045,0.974955,0.378378,0.621622,-0.484107
2024-01-07,1.300000,13.000000,5.547342,11.529530,0.500000,0.500000,0.138304,0.861696,0.894868,0.105132,-0.144036
2024-01-08,1.300000,13.000000,10.133086,11.815345,0.500000,0.500000,0.444845,0.555155,0.978111,0.021889,-0.306472
2024-01-09,1.300000,13.000000,8.680159,12.932074,0.500000,0.500000,0.702363,0.297637,0.723515,0.276485,-0.663536
2024-01-10,1.300000,13.000000,10.568223,11.987197,0.500000,0.500000,0.961671,0.038329,0.959497,0.040503,0.385174
2024-01-11,1.300000,13.000000,10.158331,12.929723,0.500000,0.500000,0.031495,0.968505,0.734706,0.265294,-0.587762
2024-01-12,1.300000,13.000000,12.759014,12.999937,0.500000,0.500000,0.170461,0.829539,0.881747,0.118253,0.409685
2024-01-13,1.300000,13.000000,10.106884,12.719699,0.500000,0.500000,0.999944,0.000056,0.242789,0.757211,-0.797573
